DT,ruo,vol,T,C,MinRate,Percentile25,Percentile75,MaxRate,StatusXML,DateUpdate
4/9/2012,4.3700,69.9600,,,,,,,,
4/6/2012,4.4800,58.0000,,,,,,,,
4/5/2012,4.4700,129.4600,,,,,,,,
4/4/2012,4.6200,89.3300,,,,,,,,
4/3/2012,4.9800,91.5400,,,,,,,,
4/2/2012,5.6900,63.9700,,,,,,,,
3/30/2012,5.4800,83.5400,,,,,,,,
3/29/2012,5.6900,79.8800,,,,,,,,
3/28/2012,5.7000,82.7800,,,,,,,,
3/27/2012,5.4800,100.0100,,,,,,,,
3/26/2012,5.9500,111.0700,,,,,,,,
3/23/2012,4.9900,76.6700,,,,,,,,
3/22/2012,4.9400,92.0300,,,,,,,,
3/21/2012,5.1700,114.5300,,,,,,,,
3/20/2012,5.3300,84.4900,,,,,,,,
3/19/2012,5.2000,95.4800,,,,,,,,
3/16/2012,5.0400,86.6100,,,,,,,,
3/15/2012,4.9000,95.4300,,,,,,,,
3/14/2012,4.7600,111.9800,,,,,,,,
3/13/2012,4.8900,141.7300,,,,,,,,
3/12/2012,5.0600,87.1100,,,,,,,,
3/11/2012,4.6400,59.9800,,,,,,,,
3/7/2012,4.4900,59.2500,,,,,,,,
3/6/2012,4.5000,93.6900,,,,,,,,
3/5/2012,4.4600,91.4500,,,,,,,,
3/2/2012,4.4000,82.0200,,,,,,,,
3/1/2012,4.6800,105.2400,,,,,,,,
2/29/2012,5.1800,92.4400,,,,,,,,
2/28/2012,5.1100,93.1200,,,,,,,,
2/27/2012,4.4400,109.4600,,,,,,,,
2/24/2012,4.2400,45.3400,,,,,,,,
2/22/2012,4.2600,69.7300,,,,,,,,
2/21/2012,4.2700,59.9800,,,,,,,,
2/20/2012,4.4100,129.1800,,,,,,,,
2/17/2012,4.2600,120.6700,,,,,,,,
2/16/2012,4.2600,102.6800,,,,,,,,
2/15/2012,4.2800,115.7400,,,,,,,,
2/14/2012,4.2700,98.0200,,,,,,,,
2/13/2012,4.2700,107.9400,,,,,,,,
2/10/2012,4.2300,115.3800,,,,,,,,
2/9/2012,4.1900,47.9100,,,,,,,,
2/8/2012,4.1200,45.6800,,,,,,,,
2/7/2012,4.2000,59.9000,,,,,,,,
2/6/2012,4.2200,63.4600,,,,,,,,
2/3/2012,4.2300,110.8000,,,,,,,,
2/2/2012,4.2800,132.1000,,,,,,,,
2/1/2012,4.4500,267.8800,,,,,,,,
1/31/2012,4.6400,137.9600,,,,,,,,
1/30/2012,5.5200,234.2300,,,,,,,,
1/27/2012,5.5800,148.7000,,,,,,,,
1/26/2012,5.6300,193.6000,,,,,,,,
1/25/2012,5.5200,191.9900,,,,,,,,
1/24/2012,5.0200,123.6800,,,,,,,,
1/23/2012,4.6000,156.3300,,,,,,,,
1/20/2012,4.5500,127.5800,,,,,,,,
1/19/2012,4.4900,258.0500,,,,,,,,
1/18/2012,4.4900,205.2400,,,,,,,,
1/17/2012,4.5000,89.0300,,,,,,,,
1/16/2012,4.4400,228.1500,,,,,,,,
1/13/2012,4.4000,287.7500,,,,,,,,
1/12/2012,4.4100,253.0200,,,,,,,,
1/11/2012,4.4300,269.5900,,,,,,,,
1/10/2012,4.5200,203.5500,,,,,,,,
12/29/2011,4.8600,127.9500,,,,,,,,
12/28/2011,5.4700,123.2100,,,,,,,,
12/27/2011,5.7200,112.5000,,,,,,,,
12/26/2011,5.9100,242.3600,,,,,,,,
12/23/2011,5.6300,164.9300,,,,,,,,
12/22/2011,5.6900,218.5800,,,,,,,,
12/21/2011,5.9600,123.3400,,,,,,,,
12/20/2011,6.0300,91.5200,,,,,,,,
12/19/2011,4.9200,120.9000,,,,,,,,
12/16/2011,4.9100,167.0500,,,,,,,,
12/15/2011,5.2600,124.0200,,,,,,,,
12/14/2011,4.9500,116.4900,,,,,,,,
12/13/2011,5.8100,112.4000,,,,,,,,
12/12/2011,5.5600,112.1000,,,,,,,,
12/9/2011,4.6000,81.9400,,,,,,,,
12/8/2011,5.3000,124.8700,,,,,,,,
12/7/2011,5.2800,114.8300,,,,,,,,
12/6/2011,5.1800,86.1100,,,,,,,,
12/5/2011,4.9700,152.3500,,,,,,,,
12/2/2011,4.9600,129.4700,,,,,,,,
12/1/2011,5.0100,109.7600,,,,,,,,
11/30/2011,5.2500,98.4600,,,,,,,,
11/29/2011,5.5600,106.2500,,,,,,,,
11/28/2011,5.3600,121.6700,,,,,,,,
11/25/2011,5.3900,104.9500,,,,,,,,
11/24/2011,5.0400,125.2300,,,,,,,,
11/23/2011,4.8700,99.5000,,,,,,,,
11/22/2011,4.8100,103.2200,,,,,,,,
11/21/2011,4.8500,126.3600,,,,,,,,
11/18/2011,4.7000,173.1100,,,,,,,,
11/17/2011,4.8700,111.0900,,,,,,,,
11/16/2011,4.8300,125.6700,,,,,,,,
11/15/2011,5.0100,104.7200,,,,,,,,
11/14/2011,5.0900,128.8300,,,,,,,,
11/11/2011,5.0300,95.8300,,,,,,,,
11/10/2011,5.0900,100.1000,,,,,,,,
11/9/2011,4.6400,165.4500,,,,,,,,
11/8/2011,4.8800,99.4600,,,,,,,,
11/7/2011,4.8000,142.0500,,,,,,,,
11/3/2011,4.6200,156.4400,,,,,,,,
11/2/2011,4.6500,142.0200,,,,,,,,
11/1/2011,4.9300,128.1600,,,,,,,,
10/31/2011,5.5200,100.0800,,,,,,,,
10/28/2011,5.1400,157.0500,,,,,,,,
10/27/2011,4.9200,155.4000,,,,,,,,
10/26/2011,5.2100,147.0000,,,,,,,,
10/25/2011,5.6100,100.9000,,,,,,,,
10/24/2011,5.2400,90.8600,,,,,,,,
10/21/2011,4.9800,72.3000,,,,,,,,
10/20/2011,5.1400,88.2200,,,,,,,,
10/19/2011,4.9500,108.6400,,,,,,,,
10/18/2011,5.0400,193.1900,,,,,,,,
10/17/2011,4.9900,169.2500,,,,,,,,
10/14/2011,4.9400,238.1500,,,,,,,,
10/13/2011,4.7500,169.6400,,,,,,,,
10/12/2011,4.7500,171.1100,,,,,,,,
10/11/2011,5.3900,164.3400,,,,,,,,
10/10/2011,4.4600,195.2200,,,,,,,,
10/7/2011,4.0300,97.1600,,,,,,,,
10/6/2011,4.0700,161.3000,,,,,,,,
10/5/2011,4.1500,119.6700,,,,,,,,
10/4/2011,4.3200,150.2700,,,,,,,,
10/3/2011,4.7000,132.4800,,,,,,,,
9/30/2011,5.1700,110.2900,,,,,,,,
9/29/2011,4.8800,157.7900,,,,,,,,
9/28/2011,5.0400,125.2300,,,,,,,,
9/27/2011,5.1700,134.6600,,,,,,,,
9/26/2011,4.9800,111.2200,,,,,,,,
9/23/2011,4.5900,125.3700,,,,,,,,
9/22/2011,4.7100,141.2200,,,,,,,,
9/21/2011,4.3600,139.1900,,,,,,,,
9/20/2011,4.6900,119.8600,,,,,,,,
9/19/2011,5.0300,74.1300,,,,,,,,
9/16/2011,4.6800,79.4000,,,,,,,,
9/15/2011,4.8900,111.6300,,,,,,,,
9/14/2011,4.0900,121.0600,,,,,,,,
9/13/2011,4.0000,72.7300,,,,,,,,
9/12/2011,3.9400,101.5100,,,,,,,,
9/9/2011,3.6100,67.4400,,,,,,,,
9/8/2011,3.6100,37.2100,,,,,,,,
9/7/2011,3.6200,38.6400,,,,,,,,
9/6/2011,3.6800,60.4400,,,,,,,,
9/5/2011,3.7200,89.7500,,,,,,,,
9/2/2011,3.7300,74.1300,,,,,,,,
9/1/2011,3.7500,92.5000,,,,,,,,
8/31/2011,3.8600,75.6800,,,,,,,,
8/30/2011,4.7100,107.4100,,,,,,,,
8/29/2011,4.7600,134.5900,,,,,,,,
8/26/2011,4.1200,121.0300,,,,,,,,
8/25/2011,3.8500,74.8900,,,,,,,,
8/24/2011,3.7200,44.7300,,,,,,,,
8/23/2011,3.7100,74.2800,,,,,,,,
8/22/2011,3.7300,72.2200,,,,,,,,
8/19/2011,3.7100,84.2500,,,,,,,,
8/18/2011,3.6700,69.1600,,,,,,,,
8/17/2011,3.6600,62.5100,,,,,,,,
8/16/2011,3.7300,99.6000,,,,,,,,
8/15/2011,3.7200,94.3100,,,,,,,,
8/12/2011,3.7000,77.2000,,,,,,,,
8/11/2011,3.6800,79.5400,,,,,,,,
8/10/2011,3.6700,37.6200,,,,,,,,
8/9/2011,3.7500,53.3900,,,,,,,,
8/8/2011,3.6900,39.3400,,,,,,,,
8/5/2011,3.7200,45.2500,,,,,,,,
8/4/2011,3.7500,58.4000,,,,,,,,
8/3/2011,3.8100,55.9900,,,,,,,,
8/2/2011,3.9600,70.1000,,,,,,,,
8/1/2011,4.1900,97.3000,,,,,,,,
7/29/2011,4.7900,118.1200,,,,,,,,
7/28/2011,4.6500,104.2400,,,,,,,,
7/27/2011,4.3300,114.3400,,,,,,,,
7/26/2011,4.0200,101.6400,,,,,,,,
7/25/2011,3.9800,79.9300,,,,,,,,
7/22/2011,3.7400,75.7600,,,,,,,,
7/21/2011,3.7300,65.6100,,,,,,,,
7/20/2011,3.7000,62.4200,,,,,,,,
7/19/2011,3.6900,64.7100,,,,,,,,
7/18/2011,3.6600,57.4700,,,,,,,,
7/15/2011,3.6500,55.2800,,,,,,,,
7/14/2011,3.6400,49.3400,,,,,,,,
7/13/2011,3.6600,53.3500,,,,,,,,
7/12/2011,3.6200,52.6500,,,,,,,,
7/11/2011,3.6300,54.9200,,,,,,,,
7/8/2011,3.5000,32.8600,,,,,,,,
7/7/2011,3.6100,32.7700,,,,,,,,
7/6/2011,3.5400,29.0500,,,,,,,,
7/5/2011,3.6900,26.9000,,,,,,,,
7/4/2011,3.7100,50.4900,,,,,,,,
7/1/2011,3.7000,37.9400,,,,,,,,
6/30/2011,3.7500,56.3800,,,,,,,,
6/29/2011,3.7200,50.9000,,,,,,,,
6/28/2011,3.7600,93.1200,,,,,,,,
6/27/2011,3.7000,69.5700,,,,,,,,
6/24/2011,3.6200,52.0500,,,,,,,,
6/23/2011,3.6400,51.6900,,,,,,,,
6/22/2011,3.6300,66.0000,,,,,,,,
6/21/2011,3.6600,70.0500,,,,,,,,
6/20/2011,3.6600,95.1800,,,,,,,,
6/17/2011,3.6200,62.9700,,,,,,,,
6/16/2011,3.6800,72.0000,,,,,,,,
6/15/2011,3.6400,96.7500,,,,,,,,
6/14/2011,3.6400,100.0900,,,,,,,,
6/10/2011,3.6200,56.8200,,,,,,,,
6/9/2011,3.6100,42.9200,,,,,,,,
6/8/2011,3.6000,38.8400,,,,,,,,
6/7/2011,3.6200,43.0600,,,,,,,,
6/6/2011,3.6000,20.5300,,,,,,,,
6/3/2011,3.5900,41.3500,,,,,,,,
6/2/2011,3.6400,44.7500,,,,,,,,
6/1/2011,3.6900,75.4000,,,,,,,,
5/31/2011,4.0400,94.7500,,,,,,,,
5/30/2011,4.2500,118.8200,,,,,,,,
5/27/2011,4.7500,125.0000,,,,,,,,
5/26/2011,3.9300,112.4000,,,,,,,,
5/25/2011,3.6800,94.5300,,,,,,,,
5/24/2011,3.4900,82.2000,,,,,,,,
5/23/2011,3.5200,48.5900,,,,,,,,
5/20/2011,3.7100,45.0600,,,,,,,,
5/19/2011,3.4700,47.8000,,,,,,,,
5/18/2011,3.3800,43.3100,,,,,,,,
5/17/2011,3.3700,42.2600,,,,,,,,
5/16/2011,3.3800,52.4500,,,,,,,,
5/13/2011,3.3200,43.1400,,,,,,,,
5/12/2011,3.3500,47.4400,,,,,,,,
5/11/2011,3.3600,39.7900,,,,,,,,
5/10/2011,3.3600,29.1900,,,,,,,,
5/6/2011,3.3400,38.3700,,,,,,,,
5/5/2011,3.3800,48.2400,,,,,,,,
5/4/2011,3.7800,89.9000,,,,,,,,
5/3/2011,4.5900,102.9000,,,,,,,,
4/29/2011,4.6100,113.9100,,,,,,,,
4/28/2011,3.8800,121.3800,,,,,,,,
4/27/2011,3.3200,108.8600,,,,,,,,
4/26/2011,3.3200,114.0100,,,,,,,,
4/25/2011,3.2500,111.6900,,,,,,,,
4/22/2011,3.1200,67.6200,,,,,,,,
4/21/2011,3.1200,64.9700,,,,,,,,
4/20/2011,3.1100,53.5800,,,,,,,,
4/19/2011,3.0800,30.7600,,,,,,,,
4/18/2011,3.0800,56.9700,,,,,,,,
4/15/2011,3.0100,49.5000,,,,,,,,
4/14/2011,3.0300,53.8600,,,,,,,,
4/13/2011,3.0200,35.2000,,,,,,,,
4/12/2011,3.0300,32.6200,,,,,,,,
4/11/2011,3.0000,16.0000,,,,,,,,
4/8/2011,2.5200,26.6700,,,,,,,,
4/7/2011,2.9900,24.3300,,,,,,,,
4/6/2011,3.0300,20.6700,,,,,,,,
4/5/2011,2.8900,27.3500,,,,,,,,
4/4/2011,3.0600,28.6500,,,,,,,,
4/1/2011,2.9600,36.2600,,,,,,,,
3/31/2011,3.0100,51.6500,,,,,,,,
3/30/2011,3.0900,39.3500,,,,,,,,
3/29/2011,3.0900,54.7300,,,,,,,,
3/28/2011,3.1100,65.1800,,,,,,,,
3/25/2011,3.0500,43.0400,,,,,,,,
3/24/2011,3.0200,46.0300,,,,,,,,
3/23/2011,2.9100,35.9300,,,,,,,,
3/22/2011,3.0800,33.5100,,,,,,,,
3/21/2011,3.0900,33.8000,,,,,,,,
3/18/2011,2.8800,28.6000,,,,,,,,
3/17/2011,3.0600,27.5500,,,,,,,,
3/16/2011,3.0200,38.7000,,,,,,,,
3/15/2011,3.0100,22.2800,,,,,,,,
3/14/2011,3.0900,46.8300,,,,,,,,
3/11/2011,2.9600,40.3200,,,,,,,,
3/10/2011,3.1000,34.4800,,,,,,,,
3/9/2011,3.1000,54.3300,,,,,,,,
3/5/2011,2.6900,26.0900,,,,,,,,
3/4/2011,2.7200,45.2600,,,,,,,,
3/3/2011,3.0700,53.9600,,,,,,,,
3/2/2011,3.1000,39.2300,,,,,,,,
3/1/2011,3.1400,82.6600,,,,,,,,
2/28/2011,3.2700,95.0900,,,,,,,,
2/25/2011,2.9300,85.2200,,,,,,,,
2/24/2011,2.7500,55.6900,,,,,,,,
2/22/2011,2.7300,43.7800,,,,,,,,
2/21/2011,2.8500,38.5300,,,,,,,,
2/18/2011,2.7300,44.9700,,,,,,,,
2/17/2011,2.7200,49.6700,,,,,,,,
2/16/2011,2.8700,59.5200,,,,,,,,
2/15/2011,2.9300,49.8400,,,,,,,,
2/14/2011,2.9000,42.2200,,,,,,,,
2/11/2011,2.7300,32.9700,,,,,,,,
2/10/2011,2.7200,20.4500,,,,,,,,
2/9/2011,2.5300,26.2900,,,,,,,,
2/8/2011,2.6400,27.9100,,,,,,,,
2/7/2011,2.5200,41.0400,,,,,,,,
2/4/2011,2.5600,35.0400,,,,,,,,
2/3/2011,2.7700,47.1400,,,,,,,,
2/2/2011,2.5900,23.6200,,,,,,,,
2/1/2011,2.3500,28.8800,,,,,,,,
1/31/2011,2.7700,38.8600,,,,,,,,
1/28/2011,2.8700,36.1600,,,,,,,,
1/27/2011,2.6500,34.3800,,,,,,,,
1/26/2011,2.7100,24.1100,,,,,,,,
1/25/2011,2.6600,36.8700,,,,,,,,
1/24/2011,2.8200,25.1800,,,,,,,,
1/21/2011,2.6000,30.2700,,,,,,,,
1/20/2011,2.7500,25.9900,,,,,,,,
1/19/2011,2.3900,35.9000,,,,,,,,
1/18/2011,2.6900,39.2500,,,,,,,,
1/17/2011,2.6800,37.1600,,,,,,,,
1/14/2011,2.5000,21.3800,,,,,,,,
1/13/2011,2.5200,22.9800,,,,,,,,
1/12/2011,2.5300,30.5700,,,,,,,,
1/11/2011,2.4400,43.9800,,,,,,,,
12/31/2010,0.4200,22.0300,,,,,,,,
12/30/2010,2.9000,10.2000,,,,,,,,
12/29/2010,2.7400,70.6600,,,,,,,,
12/28/2010,3.3000,72.2400,,,,,,,,
12/27/2010,3.9400,95.1500,,,,,,,,
12/24/2010,2.9400,75.8000,,,,,,,,
12/23/2010,2.7600,49.4500,,,,,,,,
12/22/2010,2.7700,57.2900,,,,,,,,
12/21/2010,2.6200,83.9300,,,,,,,,
12/20/2010,2.7300,89.3300,,,,,,,,
12/17/2010,2.4600,66.2600,,,,,,,,
12/16/2010,2.5600,98.1000,,,,,,,,
12/15/2010,2.9200,95.2700,,,,,,,,
12/14/2010,3.0500,72.3000,,,,,,,,
12/13/2010,2.7300,69.1500,,,,,,,,
12/10/2010,2.7000,79.5900,,,,,,,,
12/9/2010,2.6100,65.5700,,,,,,,,
12/8/2010,2.8200,49.1800,,,,,,,,
12/7/2010,2.8400,46.1400,,,,,,,,
12/6/2010,2.8500,92.3100,,,,,,,,
12/3/2010,2.7800,76.7800,,,,,,,,
12/2/2010,2.7800,90.1100,,,,,,,,
12/1/2010,3.1300,123.2300,,,,,,,,
11/30/2010,4.4300,115.4000,,,,,,,,
11/29/2010,4.2700,104.1500,,,,,,,,
11/26/2010,3.1400,104.4200,,,,,,,,
11/25/2010,3.2800,135.1300,,,,,,,,
11/24/2010,2.9000,128.7700,,,,,,,,
11/23/2010,3.0000,91.7700,,,,,,,,
11/22/2010,3.4200,81.5700,,,,,,,,
11/19/2010,2.8800,70.9800,,,,,,,,
11/18/2010,2.6900,39.8900,,,,,,,,
11/17/2010,2.6400,57.3400,,,,,,,,
11/16/2010,2.6900,72.2500,,,,,,,,
11/15/2010,2.7400,91.6900,,,,,,,,
11/13/2010,2.5900,47.6900,,,,,,,,
11/12/2010,2.6700,38.7000,,,,,,,,
11/11/2010,2.6800,63.5400,,,,,,,,
11/10/2010,2.7000,60.7800,,,,,,,,
11/9/2010,2.6300,69.4000,,,,,,,,
11/8/2010,2.8000,80.2400,,,,,,,,
11/3/2010,2.7700,75.0400,,,,,,,,
11/2/2010,2.8000,103.1400,,,,,,,,
11/1/2010,2.9000,102.7300,,,,,,,,
10/29/2010,3.0600,119.5700,,,,,,,,
10/28/2010,2.9600,126.0400,,,,,,,,
10/27/2010,2.9900,109.0900,,,,,,,,
10/26/2010,3.1600,126.0700,,,,,,,,
10/25/2010,3.1200,117.9600,,,,,,,,
10/22/2010,2.7800,86.8000,,,,,,,,
10/21/2010,2.7600,61.6100,,,,,,,,
10/20/2010,2.7200,79.9700,,,,,,,,
10/19/2010,2.5400,30.1200,,,,,,,,
10/18/2010,2.6300,49.0900,,,,,,,,
10/15/2010,2.5300,40.0800,,,,,,,,
10/14/2010,2.4500,51.7900,,,,,,,,
10/13/2010,2.5800,41.4500,,,,,,,,
10/12/2010,2.5200,59.7100,,,,,,,,
10/11/2010,2.5100,42.7200,,,,,,,,
10/8/2010,2.4300,38.0300,,,,,,,,
10/7/2010,2.2900,84.7900,,,,,,,,
10/6/2010,2.3800,64.3100,,,,,,,,
10/5/2010,2.4700,64.9100,,,,,,,,
10/4/2010,2.4100,80.6400,,,,,,,,
10/1/2010,2.2800,57.7100,,,,,,,,
9/30/2010,2.6100,81.5300,,,,,,,,
9/29/2010,2.7900,105.8300,,,,,,,,
9/28/2010,2.8700,88.1200,,,,,,,,
9/27/2010,2.9400,95.5900,,,,,,,,
9/24/2010,2.6700,91.4900,,,,,,,,
9/23/2010,2.5700,58.2000,,,,,,,,
9/22/2010,2.4900,46.3100,,,,,,,,
9/21/2010,2.4500,49.7100,,,,,,,,
9/20/2010,2.6100,58.2300,,,,,,,,
9/17/2010,2.4900,61.5500,,,,,,,,
9/16/2010,2.3500,69.8100,,,,,,,,
9/15/2010,2.7100,64.6200,,,,,,,,
9/14/2010,2.6400,70.0100,,,,,,,,
9/13/2010,2.7900,52.7600,,,,,,,,
9/10/2010,2.5700,55.1200,,,,,,,,
9/9/2010,2.0600,79.1500,,,,,,,,
9/8/2010,2.3400,35.4100,,,,,,,,
9/7/2010,2.4200,37.9000,,,,,,,,
9/6/2010,2.5000,55.1600,,,,,,,,
9/3/2010,2.4200,42.0600,,,,,,,,
9/2/2010,2.2800,74.9100,,,,,,,,
9/1/2010,2.3300,37.7000,,,,,,,,
8/31/2010,2.5900,58.0900,,,,,,,,
8/30/2010,2.7900,48.0600,,,,,,,,
8/27/2010,2.6700,56.0600,,,,,,,,
8/26/2010,2.4600,95.4900,,,,,,,,
8/25/2010,2.6900,63.6600,,,,,,,,
8/24/2010,2.5500,65.2900,,,,,,,,
8/23/2010,2.5200,64.1300,,,,,,,,
8/20/2010,2.5900,45.4000,,,,,,,,
8/19/2010,2.2500,65.8200,,,,,,,,
8/18/2010,2.4400,58.7900,,,,,,,,
8/17/2010,2.5600,64.8000,,,,,,,,
8/16/2010,2.6800,67.5600,,,,,,,,
8/13/2010,2.6800,46.9500,,,,,,,,
8/12/2010,2.3700,94.6300,,,,,,,,
8/11/2010,2.6500,52.1500,,,,,,,,
8/10/2010,2.5900,44.2900,,,,,,,,
8/9/2010,2.5500,39.4900,,,,,,,,
8/6/2010,2.6500,48.7600,,,,,,,,
8/5/2010,2.3800,81.5700,,,,,,,,
8/4/2010,2.3800,54.4000,,,,,,,,
8/3/2010,2.6200,61.4800,,,,,,,,
8/2/2010,2.2200,57.0800,,,,,,,,
7/30/2010,2.6500,58.1300,,,,,,,,
7/29/2010,2.8400,84.2900,,,,,,,,
7/28/2010,3.4000,74.2500,,,,,,,,
7/27/2010,2.9600,84.0900,,,,,,,,
7/26/2010,3.1700,71.1300,,,,,,,,
7/23/2010,2.6300,62.8700,,,,,,,,
7/22/2010,2.1800,52.0800,,,,,,,,
7/21/2010,2.6500,58.1000,,,,,,,,
7/20/2010,2.6600,62.6600,,,,,,,,
7/19/2010,2.6100,79.0000,,,,,,,,
7/16/2010,2.6200,83.6200,,,,,,,,
7/15/2010,2.4800,63.3500,,,,,,,,
7/14/2010,2.4800,71.9000,,,,,,,,
7/13/2010,2.4200,57.4400,,,,,,,,
7/12/2010,2.4900,59.3500,,,,,,,,
7/9/2010,2.3300,45.7500,,,,,,,,
7/8/2010,2.4500,58.2300,,,,,,,,
7/7/2010,2.4500,45.1100,,,,,,,,
7/6/2010,2.5800,54.0800,,,,,,,,
7/5/2010,2.5200,66.6100,,,,,,,,
7/2/2010,2.4100,72.3100,,,,,,,,
7/1/2010,2.0100,85.0700,,,,,,,,
6/30/2010,2.2300,74.3500,,,,,,,,
6/29/2010,2.6000,90.5000,,,,,,,,
6/28/2010,3.2900,80.4300,,,,,,,,
6/25/2010,2.6400,71.0900,,,,,,,,
6/24/2010,2.2500,63.2400,,,,,,,,
6/23/2010,2.1800,43.5100,,,,,,,,
6/22/2010,2.3300,49.2500,,,,,,,,
6/21/2010,2.5700,42.7600,,,,,,,,
6/18/2010,2.5200,48.2300,,,,,,,,
6/17/2010,2.2000,55.4800,,,,,,,,
6/16/2010,2.5200,66.4800,,,,,,,,
6/15/2010,2.4500,71.2000,,,,,,,,
6/11/2010,2.4700,65.2500,,,,,,,,
6/10/2010,2.4100,35.4400,,,,,,,,
6/9/2010,2.5100,50.4800,,,,,,,,
6/8/2010,2.2900,37.0800,,,,,,,,
6/7/2010,2.6000,44.3900,,,,,,,,
6/4/2010,2.3800,54.0700,,,,,,,,
6/3/2010,2.2600,47.0600,,,,,,,,
6/2/2010,2.3400,37.2400,,,,,,,,
6/1/2010,2.0400,20.0600,,,,,,,,
5/31/2010,2.8100,48.0000,,,,,,,,
5/28/2010,2.7500,50.3200,,,,,,,,
5/27/2010,2.6300,47.4800,,,,,,,,
5/26/2010,2.5900,57.8700,,,,,,,,
5/25/2010,2.5400,39.2300,,,,,,,,
5/24/2010,2.5700,54.1000,,,,,,,,
5/21/2010,2.4400,72.2900,,,,,,,,
5/20/2010,2.7000,77.9200,,,,,,,,
5/19/2010,2.7400,69.2300,,,,,,,,
5/18/2010,2.6000,58.5500,,,,,,,,
5/17/2010,3.0600,32.5000,,,,,,,,
5/14/2010,2.4900,26.3800,,,,,,,,
5/13/2010,2.4200,35.1100,,,,,,,,
5/12/2010,2.2700,62.5400,,,,,,,,
5/11/2010,2.8300,43.6600,,,,,,,,
5/7/2010,2.3500,40.3200,,,,,,,,
5/6/2010,2.8500,60.6700,,,,,,,,
5/5/2010,2.8200,65.4700,,,,,,,,
5/4/2010,2.8400,49.9800,,,,,,,,
4/30/2010,2.9100,67.6200,,,,,,,,
4/29/2010,3.9600,55.2100,,,,,,,,
4/28/2010,3.6400,110.1100,,,,,,,,
4/27/2010,3.2000,116.3500,,,,,,,,
4/26/2010,3.3600,105.1900,,,,,,,,
4/23/2010,2.8400,106.2100,,,,,,,,
4/22/2010,3.3000,64.4400,,,,,,,,
4/21/2010,3.3100,75.1700,,,,,,,,
4/20/2010,3.4200,72.3800,,,,,,,,
4/19/2010,2.9000,72.8000,,,,,,,,
4/16/2010,3.4600,52.2300,,,,,,,,
4/15/2010,3.8100,60.3900,,,,,,,,
4/14/2010,3.1600,43.8400,,,,,,,,
4/13/2010,3.0900,61.4700,,,,,,,,
4/12/2010,3.0500,45.3800,,,,,,,,
4/9/2010,2.9500,40.5800,,,,,,,,
4/8/2010,2.9000,51.1300,,,,,,,,
4/7/2010,3.0000,59.6900,,,,,,,,
4/6/2010,3.0300,57.1900,,,,,,,,
4/5/2010,3.1000,54.4000,,,,,,,,
4/2/2010,3.2700,47.6100,,,,,,,,
4/1/2010,3.2400,70.4200,,,,,,,,
3/31/2010,3.1300,92.7900,,,,,,,,
3/30/2010,4.5200,76.3500,,,,,,,,
3/29/2010,3.8100,62.9800,,,,,,,,
3/26/2010,3.9100,73.5100,,,,,,,,
3/25/2010,4.5800,88.6800,,,,,,,,
3/24/2010,3.3500,64.8900,,,,,,,,
3/23/2010,3.1400,57.6800,,,,,,,,
3/22/2010,3.1100,49.7100,,,,,,,,
3/19/2010,2.9100,41.1400,,,,,,,,
3/18/2010,3.4300,44.1000,,,,,,,,
3/17/2010,3.4700,45.6500,,,,,,,,
3/16/2010,3.6800,59.7900,,,,,,,,
3/15/2010,3.7300,40.0300,,,,,,,,
3/12/2010,2.8500,29.3900,,,,,,,,
3/11/2010,2.9800,30.3700,,,,,,,,
3/10/2010,3.1200,79.8800,,,,,,,,
3/9/2010,3.3900,80.2700,,,,,,,,
3/5/2010,3.6100,46.7100,,,,,,,,
3/4/2010,3.5300,48.4700,,,,,,,,
3/3/2010,3.3400,32.0600,,,,,,,,
3/2/2010,3.0100,37.1100,,,,,,,,
3/1/2010,3.3200,37.8600,,,,,,,,
2/27/2010,2.6000,41.0800,,,,,,,,
2/26/2010,3.5400,40.4500,,,,,,,,
2/25/2010,4.5900,63.8700,,,,,,,,
2/24/2010,3.4100,38.5900,,,,,,,,
2/19/2010,3.6100,45.4300,,,,,,,,
2/18/2010,4.1100,42.9400,,,,,,,,
2/17/2010,3.8400,34.8800,,,,,,,,
2/16/2010,3.8600,42.3200,,,,,,,,
2/15/2010,4.1400,75.7600,,,,,,,,
2/12/2010,3.4200,39.2200,,,,,,,,
2/11/2010,3.5700,53.2400,,,,,,,,
2/10/2010,3.6600,58.0500,,,,,,,,
2/9/2010,3.5400,55.7800,,,,,,,,
2/8/2010,3.8700,56.7500,,,,,,,,
2/5/2010,3.4600,46.5000,,,,,,,,
2/4/2010,3.3100,65.5500,,,,,,,,
2/3/2010,3.5800,57.9600,,,,,,,,
2/2/2010,3.7100,62.8200,,,,,,,,
2/1/2010,3.5000,54.6800,,,,,,,,
1/29/2010,3.9900,56.8500,,,,,,,,
1/28/2010,4.3000,81.6900,,,,,,,,
1/27/2010,4.3900,101.0000,,,,,,,,
1/26/2010,4.3900,72.9300,,,,,,,,
1/25/2010,4.9800,104.7300,,,,,,,,
1/22/2010,5.4100,88.3600,,,,,,,,
1/21/2010,4.0200,72.7400,,,,,,,,
1/20/2010,4.1000,76.7400,,,,,,,,
1/19/2010,3.3900,77.1000,,,,,,,,
1/18/2010,3.3600,78.2600,,,,,,,,
1/15/2010,4.2100,63.9000,,,,,,,,
1/14/2010,3.5900,79.4100,,,,,,,,
1/13/2010,3.4000,83.4700,,,,,,,,
1/12/2010,3.1000,62.1900,,,,,,,,
